unit_id,timestamp,date,week_start,month,day_name,hour,shift,status,fail_flag,missing_sensor_count,predicted_fail_prob,risk_level,anomaly_score,is_anomaly,ooc_sensor_count,sensor_059,sensor_103,sensor_033,sensor_130,sensor_247,sensor_519,sensor_477,sensor_129,sensor_205,sensor_152
U0111,2008-08-05 05:11:00,2008-08-05,2008-08-04,2008-08,Tuesday,5,Night (00-08),Pass,0,20,0.1286,Medium,0.4005,No,0,20.6,-0.0054,8.9336,0.6925,0.0705,15.0909,4.3662,-0.1419,6.55,4.964
U0112,2008-08-05 06:10:00,2008-08-05,2008-08-04,2008-08,Tuesday,6,Night (00-08),Pass,0,32,0.0923,Low,0.4223,No,0,29.7509,-0.005,8.6667,0.7388,0.028,6.0442,9.2718,0.0473,13.83,4.5787
U0113,2008-08-05 06:11:00,2008-08-05,2008-08-04,2008-08,Tuesday,6,Night (00-08),Pass,0,28,0.1856,High,0.3974,No,0,23.9945,-0.0066,9.2658,0.771,0.0273,5.7689,3.61,0.0,5.36,1.0247
U0114,2008-08-05 06:21:00,2008-08-05,2008-08-04,2008-08,Tuesday,6,Night (00-08),Pass,0,28,0.1532,High,0.4096,No,0,16.7909,-0.0055,8.7495,0.6925,0.0459,9.7547,3.5774,-0.1419,5.11,0.3833
U0115,2008-08-05 07:12:00,2008-08-05,2008-08-04,2008-08,Tuesday,7,Night (00-08),Pass,0,36,0.119,Medium,0.4018,No,0,23.7136,-0.0057,10.9634,0.7388,0.121,25.9798,8.0391,0.0473,12.02,0.2235
U0116,2008-08-05 07:12:00,2008-08-05,2008-08-04,2008-08,Tuesday,7,Night (00-08),Fail,1,28,0.215,High,0.4266,No,0,18.5764,-0.004,9.2405,0.771,0.0385,8.3082,13.5349,0.0,19.62,0.9413
U0117,2008-08-05 07:48:00,2008-08-05,2008-08-04,2008-08,Tuesday,7,Night (00-08),Pass,0,28,0.1073,Medium,0.4018,No,0,24.2918,-0.0051,9.1638,0.7388,0.1286,27.2058,4.2267,0.0473,6.14,0.2947
U0118,2008-08-05 08:50:00,2008-08-05,2008-08-04,2008-08,Tuesday,8,Morning (08-16),Pass,0,28,0.1274,Medium,0.4104,No,0,25.5127,-0.0044,9.094,0.6925,0.0641,13.6335,5.1949,-0.1419,7.74,0.4607
U0119,2008-08-05 09:48:00,2008-08-05,2008-08-04,2008-08,Tuesday,9,Morning (08-16),Pass,0,40,0.1157,Medium,0.3931,No,0,26.7064,-0.0062,9.2658,0.771,0.0462,9.8355,7.0574,0.0,10.12,0.377
U0120,2008-08-05 14:17:00,2008-08-05,2008-08-04,2008-08,Tuesday,14,Morning (08-16),Pass,0,20,0.1591,High,0.424,No,0,8.9136,-0.0039,10.6376,0.7681,0.1677,36.3044,7.1799,-0.3311,10.22,0.3267
U0121,2008-08-05 14:45:00,2008-08-05,2008-08-04,2008-08,Tuesday,14,Morning (08-16),Pass,0,24,0.1407,Medium,0.4231,No,2,8.9418,-0.0017,9.6272,0.7193,0.0748,16.0079,4.1464,-0.1419,6.12,0.2312
U0122,2008-08-05 15:45:00,2008-08-05,2008-08-04,2008-08,Tuesday,15,Morning (08-16),Pass,0,20,0.195,High,0.4149,No,0,6.9918,-0.0057,10.0686,0.6925,0.1185,25.1305,5.2587,-0.1419,7.2,0.326
U0123,2008-08-05 20:04:00,2008-08-05,2008-08-04,2008-08,Tuesday,20,Evening (16-24),Pass,0,20,0.0911,Low,0.3892,No,0,16.6036,-0.0062,9.6272,0.6956,0.021,4.4628,4.1499,0.6623,5.97,0.8435
U0124,2008-08-05 21:07:00,2008-08-05,2008-08-04,2008-08,Tuesday,21,Evening (16-24),Pass,0,28,0.1867,High,0.4056,No,1,16.5255,-0.0017,9.2405,0.761,0.1853,39.6042,3.6188,-0.0946,5.16,0.4253
U0125,2008-08-05 21:22:00,2008-08-05,2008-08-04,2008-08,Tuesday,21,Evening (16-24),Pass,0,28,0.1584,High,0.4241,No,0,29.1918,-0.005,8.7947,0.7429,0.1409,30.1063,14.6247,-0.3784,21.82,4.2943
U0126,2008-08-05 23:02:00,2008-08-05,2008-08-04,2008-08,Tuesday,23,Evening (16-24),Pass,0,20,0.1394,Medium,0.4165,No,0,10.08,-0.004,9.0998,0.6956,0.0337,7.3114,9.4293,0.6623,13.94,0.3601
U0127,2008-08-05 23:06:00,2008-08-05,2008-08-04,2008-08,Tuesday,23,Evening (16-24),Pass,0,24,0.125,Medium,0.4222,No,1,3.9055,-0.0068,9.2405,0.786,0.0182,3.8763,6.1617,0.7569,8.66,0.321
U0128,2008-08-05 23:38:00,2008-08-05,2008-08-04,2008-08,Tuesday,23,Evening (16-24),Pass,0,28,0.1625,High,0.4052,No,0,26.6527,-0.0059,8.7947,0.7636,0.0255,5.4427,8.766,0.3311,13.09,0.3355
U0129,2008-08-06 00:04:00,2008-08-06,2008-08-04,2008-08,Wednesday,0,Night (00-08),Pass,0,28,0.1034,Medium,0.3984,No,0,17.6864,-0.0047,8.9336,0.761,0.0353,7.5473,6.5423,-0.0946,9.52,0.3854
U0130,2008-08-06 02:20:00,2008-08-06,2008-08-04,2008-08,Wednesday,2,Night (00-08),Pass,0,20,0.1667,High,0.3997,No,0,15.0182,-0.0059,9.2658,0.761,0.1931,41.8712,4.8764,-0.0946,7.15,1.4245
U0131,2008-08-06 03:22:00,2008-08-06,2008-08-04,2008-08,Wednesday,3,Night (00-08),Pass,0,20,0.0929,Low,0.42,No,1,15.7936,-0.0056,8.7495,0.761,0.2107,44.4765,3.4193,-0.0946,4.92,0.3826
U0132,2008-08-06 05:40:00,2008-08-06,2008-08-04,2008-08,Wednesday,5,Night (00-08),Fail,1,20,0.1337,Medium,0.4108,No,0,6.6636,-0.0067,9.6272,0.771,0.2239,49.2141,13.3705,0.0,19.99,0.9728
U0133,2008-08-06 09:56:00,2008-08-06,2008-08-04,2008-08,Wednesday,9,Morning (08-16),Pass,0,32,0.1444,Medium,0.4047,No,0,10.2109,-0.0045,9.1502,0.6956,0.0191,4.0933,4.8214,0.6623,7.25,0.7696
U0134,2008-08-06 09:57:00,2008-08-06,2008-08-04,2008-08,Wednesday,9,Morning (08-16),Pass,0,84,0.0761,Low,0.4222,No,1,-19.1518,-0.0056,8.8388,,,,3.4781,,5.17,0.7521
U0135,2008-08-06 12:33:00,2008-08-06,2008-08-04,2008-08,Wednesday,12,Morning (08-16),Pass,0,40,0.1186,Medium,0.4058,No,0,22.2164,-0.0041,9.2658,0.7304,0.0224,4.8043,5.7072,-0.0473,8.35,0.8045
U0136,2008-08-06 13:35:00,2008-08-06,2008-08-04,2008-08,Wednesday,13,Morning (08-16),Pass,0,40,0.0941,Low,0.3959,No,0,25.8364,-0.007,9.2658,0.7636,0.1115,24.5079,6.9102,0.3311,10.36,0.2028
U0137,2008-08-06 17:35:00,2008-08-06,2008-08-04,2008-08,Wednesday,17,Evening (16-24),Pass,0,28,0.145,Medium,0.3935,No,0,25.9591,-0.0093,8.6667,0.7636,0.0667,14.1537,8.6352,0.3311,12.6,0.6257
U0138,2008-08-06 18:00:00,2008-08-06,2008-08-04,2008-08,Wednesday,18,Evening (16-24),Pass,0,40,0.088,Low,0.4039,No,0,23.8864,-0.005,9.1638,0.7429,0.058,12.474,3.626,-0.3784,5.27,0.3967
U0139,2008-08-06 18:34:00,2008-08-06,2008-08-04,2008-08,Wednesday,18,Evening (16-24),Pass,0,28,0.1629,High,0.4037,No,0,23.0364,-0.0068,10.9634,0.7636,0.0568,12.0668,5.1101,0.3311,7.44,0.5702
U0140,2008-08-06 19:13:00,2008-08-06,2008-08-04,2008-08,Wednesday,19,Evening (16-24),Pass,0,28,0.1727,High,0.3924,No,0,22.7418,-0.0062,9.1638,0.6956,0.0421,8.9296,5.1423,0.6623,7.47,0.4961
U0141,2008-08-06 19:24:00,2008-08-06,2008-08-04,2008-08,Wednesday,19,Evening (16-24),Pass,0,40,0.0987,Low,0.3953,No,1,-9.2836,-0.0034,9.043,0.7675,,,5.6813,-0.615,8.39,0.3871
U0142,2008-08-06 20:00:00,2008-08-06,2008-08-04,2008-08,Wednesday,20,Evening (16-24),Pass,0,28,0.1191,Medium,0.3881,No,2,-17.9336,-0.0045,9.043,0.7675,,,4.7846,-0.615,7.33,0.2606
U0143,2008-08-06 20:17:00,2008-08-06,2008-08-04,2008-08,Wednesday,20,Evening (16-24),Pass,0,36,0.1357,Medium,0.4013,No,0,23.5609,-0.0053,9.1638,0.779,0.0516,11.0531,4.5403,0.0946,6.55,0.4609
U0144,2008-08-06 21:15:00,2008-08-06,2008-08-04,2008-08,Wednesday,21,Evening (16-24),Pass,0,20,0.1287,Medium,0.4607,Yes,3,-8.3127,-0.0049,8.7487,0.779,0.0397,8.6727,4.1397,0.0946,6.33,0.3807
U0145,2008-08-06 22:27:00,2008-08-06,2008-08-04,2008-08,Wednesday,22,Evening (16-24),Pass,0,20,0.2343,High,0.4549,Yes,2,5.3382,-0.0042,9.1784,0.7304,0.0507,10.8909,6.0748,-0.0473,9.26,1.4114
U0146,2008-08-06 23:40:00,2008-08-06,2008-08-04,2008-08,Wednesday,23,Evening (16-24),Pass,0,36,0.1679,High,0.4018,No,0,23.8745,-0.0046,9.0998,0.6956,0.0853,18.6115,5.5544,0.6623,8.2,0.3474
U0147,2008-08-06 23:45:00,2008-08-06,2008-08-04,2008-08,Wednesday,23,Evening (16-24),Pass,0,28,0.1023,Medium,0.4003,No,0,27.3427,-0.0071,8.6667,0.7636,0.0427,9.2278,6.7229,0.3311,10.31,0.2094
U0148,2008-08-07 00:51:00,2008-08-07,2008-08-04,2008-08,Thursday,0,Night (00-08),Pass,0,24,0.1751,High,0.3982,No,0,17.3018,-0.0057,9.2405,0.7453,0.1614,34.4126,6.5557,0.0946,9.64,0.7921
U0149,2008-08-07 07:30:00,2008-08-07,2008-08-04,2008-08,Thursday,7,Night (00-08),Pass,0,28,0.1062,Medium,0.4079,No,2,26.2655,-0.007,8.7947,0.7678,0.3002,63.7908,7.3145,0.1892,10.85,0.4443
U0150,2008-08-07 08:21:00,2008-08-07,2008-08-04,2008-08,Thursday,8,Morning (08-16),Pass,0,24,0.141,Medium,0.4044,No,2,-21.2055,-0.0073,8.755,0.779,,,5.8753,0.0946,8.7,0.7133
U0151,2008-08-07 08:45:00,2008-08-07,2008-08-04,2008-08,Thursday,8,Morning (08-16),Pass,0,28,0.1105,Medium,0.4004,No,0,-7.5382,-0.0071,9.043,0.7678,,,3.5277,0.1892,5.24,0.5644
U0152,2008-08-07 08:55:00,2008-08-07,2008-08-04,2008-08,Thursday,8,Morning (08-16),Pass,0,52,0.1308,Medium,0.4005,No,0,4.3109,-0.0037,8.8741,0.761,,,4.5025,-0.0946,6.76,0.4971
U0153,2008-08-07 10:12:00,2008-08-07,2008-08-04,2008-08,Thursday,10,Morning (08-16),Pass,0,28,0.1605,High,0.3942,No,0,29.1164,-0.0056,10.9634,0.6956,0.0933,20.3548,7.5726,0.6623,10.88,0.3774
U0154,2008-08-07 11:10:00,2008-08-07,2008-08-04,2008-08,Thursday,11,Morning (08-16),Pass,0,20,0.14,Medium,0.4158,No,2,15.8609,-0.0043,8.7599,0.7453,0.3004,63.8524,2.7354,0.0946,4.03,0.2897
U0155,2008-08-07 11:40:00,2008-08-07,2008-08-04,2008-08,Thursday,11,Morning (08-16),Fail,1,28,0.0893,Low,0.4008,No,0,26.7745,-0.006,8.6667,0.6956,0.1085,23.8527,5.7668,0.6623,8.78,0.8158
U0156,2008-08-08 04:55:00,2008-08-08,2008-08-04,2008-08,Friday,4,Night (00-08),Pass,0,24,0.1513,Medium,0.3913,No,0,-3.2509,-0.0043,8.6309,0.779,,,7.3364,0.0946,10.79,0.8296
U0157,2008-08-08 07:26:00,2008-08-08,2008-08-04,2008-08,Friday,7,Night (00-08),Pass,0,28,0.1174,Medium,0.402,No,0,0.2309,-0.0054,9.1502,0.6956,,,5.9349,0.6623,8.94,3.4012
U0158,2008-08-08 08:44:00,2008-08-08,2008-08-04,2008-08,Friday,8,Morning (08-16),Fail,1,24,0.1153,Medium,0.419,No,0,26.4509,-0.0057,9.1638,0.7304,0.0543,11.4453,3.6881,-0.0473,5.43,1.6223
U0159,2008-08-08 12:37:00,2008-08-08,2008-08-04,2008-08,Friday,12,Morning (08-16),Fail,1,28,0.1093,Medium,0.3862,No,0,-12.1527,-0.0043,8.6309,0.7598,,,5.0961,-0.0946,7.17,0.4411
U0160,2008-08-08 20:21:00,2008-08-08,2008-08-04,2008-08,Friday,20,Evening (16-24),Pass,0,20,0.2945,High,0.399,No,2,-1.5664,-0.0049,9.2436,0.8434,0.1606,33.9811,3.686,0.1419,5.64,0.367
U0161,2008-08-08 21:22:00,2008-08-08,2008-08-04,2008-08,Friday,21,Evening (16-24),Pass,0,20,0.1723,High,0.3931,No,0,14.6455,-0.0056,8.3754,0.83,0.0503,10.4794,6.002,0.7569,9.31,0.9568
U0162,2008-08-08 21:53:00,2008-08-08,2008-08-04,2008-08,Friday,21,Evening (16-24),Pass,0,20,0.3043,High,0.3901,No,1,9.6745,-0.0014,9.0998,0.8434,0.0324,6.9937,5.6653,0.1419,8.33,0.2031
U0163,2008-08-08 22:06:00,2008-08-08,2008-08-04,2008-08,Friday,22,Evening (16-24),Pass,0,20,0.1487,Medium,0.3788,No,0,9.8418,-0.0054,8.3754,0.83,0.0193,4.0831,4.8133,0.7569,7.24,0.4145
U0164,2008-08-08 22:25:00,2008-08-08,2008-08-04,2008-08,Friday,22,Evening (16-24),Pass,0,32,0.1312,Medium,0.469,Yes,0,-5.8682,-0.0065,8.755,0.7429,,,3.9347,-0.3784,5.7,0.7895
U0165,2008-08-09 02:15:00,2008-08-09,2008-08-04,2008-08,Saturday,2,Night (00-08),Pass,0,24,0.14,Medium,0.3843,No,0,-12.1373,-0.0061,9.043,0.83,,,3.406,0.7569,5.1,0.4782
U0166,2008-08-09 02:37:00,2008-08-09,2008-08-04,2008-08,Saturday,2,Night (00-08),Pass,0,36,0.179,High,0.388,No,0,12.8364,-0.0054,8.7599,0.83,0.2355,51.2926,4.4067,0.7569,6.28,0.8593
U0167,2008-08-09 06:05:00,2008-08-09,2008-08-04,2008-08,Saturday,6,Night (00-08),Pass,0,20,0.1778,High,0.3773,No,0,9.4982,-0.0045,8.3754,0.8374,0.1431,31.2462,4.0783,0.2365,6.16,0.3765
U0168,2008-08-09 09:16:00,2008-08-09,2008-08-04,2008-08,Saturday,9,Morning (08-16),Fail,1,24,0.2089,High,0.3869,No,2,2.5827,-0.0061,9.4832,0.8434,0.1309,27.8511,8.3284,0.1419,12.19,0.3703
U0169,2008-08-09 09:22:00,2008-08-09,2008-08-04,2008-08,Saturday,9,Morning (08-16),Pass,0,24,0.174,High,0.378,No,0,15.1073,-0.0065,8.3754,0.8374,0.1219,25.712,6.7649,0.2365,10.05,0.2288
U0170,2008-08-09 11:42:00,2008-08-09,2008-08-04,2008-08,Saturday,11,Morning (08-16),Fail,1,32,0.182,High,0.4124,No,1,4.4282,-0.0066,9.4832,0.8764,0.0264,5.6021,6.9769,0.0,10.2,0.3498
U0171,2008-08-09 17:34:00,2008-08-09,2008-08-04,2008-08,Saturday,17,Evening (16-24),Pass,0,20,0.2709,High,0.3944,No,1,17.7927,-0.0022,9.2405,0.8764,0.2001,43.7713,8.3238,0.0,12.49,0.2917
U0172,2008-08-09 19:03:00,2008-08-09,2008-08-04,2008-08,Saturday,19,Evening (16-24),Pass,0,28,0.1521,High,0.4171,No,0,22.7927,-0.0051,9.0998,0.8764,0.131,28.1945,8.4149,0.0,12.74,0.5089
U0173,2008-08-09 20:04:00,2008-08-09,2008-08-04,2008-08,Saturday,20,Evening (16-24),Pass,0,20,0.1739,High,0.4375,Yes,1,4.6609,-0.0043,8.7487,0.8434,0.0711,15.4374,4.2114,0.1419,6.31,0.2153
U0174,2008-08-09 21:07:00,2008-08-09,2008-08-04,2008-08,Saturday,21,Evening (16-24),Pass,0,40,0.1386,Medium,0.4367,Yes,0,26.0509,-0.0029,8.6667,0.8764,0.2147,47.1225,4.5307,0.0,6.67,0.3427
U0175,2008-08-09 22:15:00,2008-08-09,2008-08-04,2008-08,Saturday,22,Evening (16-24),Pass,0,24,0.1477,Medium,0.4127,No,0,17.1673,-0.0022,9.2405,0.7536,0.0496,10.6962,4.9413,-0.0946,7.45,0.3228
U0176,2008-08-09 22:37:00,2008-08-09,2008-08-04,2008-08,Saturday,22,Evening (16-24),Pass,0,40,0.146,Medium,0.4087,No,1,27.7282,-0.0019,8.6667,0.7536,0.026,5.6322,8.1183,-0.0946,12.22,0.4873
U0177,2008-08-09 23:17:00,2008-08-09,2008-08-04,2008-08,Saturday,23,Evening (16-24),Pass,0,28,0.1332,Medium,0.3968,No,0,-13.1245,-0.0052,8.6309,0.8764,,,2.9643,0.0,4.31,0.5682
U0178,2008-08-09 23:34:00,2008-08-09,2008-08-04,2008-08,Saturday,23,Evening (16-24),Pass,0,36,0.0852,Low,0.4017,No,0,-10.8745,-0.0043,8.8945,0.8434,,,3.8138,0.1419,5.65,1.5292
U0179,2008-08-10 00:09:00,2008-08-10,2008-08-04,2008-08,Sunday,0,Night (00-08),Pass,0,24,0.1093,Medium,0.3981,No,0,-13.3573,-0.0059,8.6309,0.7536,,,2.8962,-0.0946,4.15,0.6049
U0180,2008-08-10 00:46:00,2008-08-10,2008-08-04,2008-08,Sunday,0,Night (00-08),Pass,0,24,0.1152,Medium,0.4229,No,0,-2.2809,-0.0052,9.8481,0.8764,,,4.0304,0.0,5.92,0.5664
U0181,2008-08-10 06:00:00,2008-08-10,2008-08-04,2008-08,Sunday,6,Night (00-08),Fail,1,24,0.1465,Medium,0.3988,No,1,4.9745,-0.0062,9.0998,0.83,0.1286,28.0929,3.4412,0.7569,5.16,1.3119
U0182,2008-08-10 06:41:00,2008-08-10,2008-08-04,2008-08,Sunday,6,Night (00-08),Pass,0,28,0.0795,Low,0.399,No,0,0.3764,-0.0052,8.6309,0.8434,,,2.9581,0.1419,4.32,0.4523
U0183,2008-08-10 07:01:00,2008-08-10,2008-08-04,2008-08,Sunday,7,Night (00-08),Fail,1,20,0.1575,High,0.4137,No,0,27.4136,-0.0048,9.0998,0.8764,0.0343,7.3813,10.0883,0.0,14.84,0.2277
U0184,2008-08-10 11:16:00,2008-08-10,2008-08-04,2008-08,Sunday,11,Morning (08-16),Pass,0,43,0.1965,High,0.4411,Yes,1,-10.1291,-0.0047,8.8249,0.779,,,7.7442,0.0946,11.97,0.3956
U0185,2008-08-10 11:49:00,2008-08-10,2008-08-04,2008-08,Sunday,11,Morning (08-16),Pass,0,28,0.0756,Low,0.4326,Yes,1,-11.4709,-0.0037,9.8481,0.7536,,,3.3268,-0.0946,4.73,0.4487
U0186,2008-08-10 12:22:00,2008-08-10,2008-08-04,2008-08,Sunday,12,Morning (08-16),Pass,0,36,0.0692,Low,0.4123,No,0,3.8964,-0.0054,8.6942,0.7454,,,3.7055,0.1419,5.45,0.4287
U0187,2008-08-10 15:59:00,2008-08-10,2008-08-04,2008-08,Sunday,15,Morning (08-16),Fail,1,20,0.1827,High,0.464,Yes,1,12.8982,-0.0047,9.2007,0.8374,0.0265,5.684,8.285,0.2365,11.84,0.2726
U0188,2008-08-10 19:07:00,2008-08-10,2008-08-04,2008-08,Sunday,19,Evening (16-24),Pass,0,28,0.2031,High,0.3961,No,2,0.4836,-0.0018,8.6324,0.83,0.1903,41.8033,6.411,0.7569,9.44,0.3767
U0189,2008-08-10 20:07:00,2008-08-10,2008-08-04,2008-08,Sunday,20,Evening (16-24),Fail,1,36,0.1978,High,0.3969,No,0,12.3073,-0.0049,9.1502,0.8434,0.0592,12.6467,14.3439,0.1419,20.75,0.7624
U0190,2008-08-10 22:26:00,2008-08-10,2008-08-04,2008-08,Sunday,22,Evening (16-24),Fail,1,28,0.1309,Medium,0.4076,No,1,21.7573,-0.0054,9.094,0.8434,0.0829,18.2085,5.7213,0.1419,8.24,0.1958
U0191,2008-08-11 03:06:00,2008-08-11,2008-08-11,2008-08,Monday,3,Night (00-08),Pass,0,20,0.2142,High,0.4031,No,0,10.0236,-0.0062,8.5155,0.7138,0.0752,15.9645,8.1842,-0.1892,11.65,0.4535
U0192,2008-08-11 04:09:00,2008-08-11,2008-08-11,2008-08,Monday,4,Night (00-08),Pass,0,28,0.1731,High,0.4142,No,0,8.0636,-0.0067,8.872,0.7138,0.0216,4.6622,6.2537,-0.1892,9.01,0.3777
U0193,2008-08-11 05:15:00,2008-08-11,2008-08-11,2008-08,Monday,5,Night (00-08),Pass,0,32,0.2015,High,0.3926,No,2,2.0427,-0.0055,9.2362,0.7138,0.0805,17.4812,8.6072,-0.1892,12.87,0.387
U0194,2008-08-11 11:35:00,2008-08-11,2008-08-11,2008-08,Monday,11,Morning (08-16),Pass,0,24,0.1332,Medium,0.4117,No,0,17.4,-0.0046,8.8287,0.7085,0.0593,12.6951,5.1848,-0.1419,7.23,0.2544
U0195,2008-08-11 12:38:00,2008-08-11,2008-08-11,2008-08,Monday,12,Morning (08-16),Pass,0,20,0.0933,Low,0.3946,No,1,3.28,-0.004,8.6324,0.7138,0.0174,3.7564,3.5925,-0.1892,5.41,0.6514
U0196,2008-08-12 04:23:00,2008-08-12,2008-08-11,2008-08,Tuesday,4,Night (00-08),Pass,0,60,0.141,Medium,0.4453,Yes,1,9.2527,-0.006,8.6942,0.6925,,,2.9261,-0.1419,4.28,0.4892
U0197,2008-08-12 06:16:00,2008-08-12,2008-08-11,2008-08,Tuesday,6,Night (00-08),Pass,0,31,0.1202,Medium,0.4544,Yes,2,-17.3591,-0.0084,8.8249,0.6955,,,6.8912,0.0482,10.43,0.2948
U0198,2008-08-12 10:54:00,2008-08-12,2008-08-11,2008-08,Tuesday,10,Morning (08-16),Pass,0,24,0.1697,High,0.3869,No,0,-9.4964,-0.0032,9.043,0.6955,,,4.1991,0.0482,6.3,0.4512
U0199,2008-08-12 11:29:00,2008-08-12,2008-08-11,2008-08,Tuesday,11,Morning (08-16),Pass,0,44,0.0702,Low,0.4,No,0,-7.9627,-0.0057,8.8945,0.6955,,,3.7271,0.0482,5.68,0.2818
U0200,2008-08-12 12:04:00,2008-08-12,2008-08-11,2008-08,Tuesday,12,Morning (08-16),Pass,0,28,0.1491,Medium,0.4215,No,3,1.1173,-0.0054,9.0998,0.6955,0.0262,5.623,3.9221,0.0482,5.87,0.8403
U0201,2008-08-13 02:48:00,2008-08-13,2008-08-11,2008-08,Wednesday,2,Night (00-08),Pass,0,32,0.1791,High,0.3964,No,0,8.3918,-0.0058,8.5155,0.8487,0.0454,9.7632,4.6918,-0.0946,6.71,0.7132
U0202,2008-08-15 03:26:00,2008-08-15,2008-08-11,2008-08,Friday,3,Night (00-08),Pass,0,48,0.0784,Low,0.3985,No,2,-15.5318,-0.0039,8.8945,0.6489,,,3.3351,0.1892,5.06,0.5128
U0203,2008-08-15 04:14:00,2008-08-15,2008-08-11,2008-08,Friday,4,Night (00-08),Pass,0,32,0.1303,Medium,0.4081,No,0,9.6564,-0.0072,9.219,0.806,0.0701,15.0641,8.3146,0.7096,11.81,0.796
U0204,2008-08-15 05:13:00,2008-08-15,2008-08-11,2008-08,Friday,5,Night (00-08),Pass,0,32,0.1516,High,0.3847,No,0,13.7,-0.0065,8.5218,0.6926,0.087,18.2799,5.5864,0.1892,8.06,0.5075
U0205,2008-08-15 09:38:00,2008-08-15,2008-08-11,2008-08,Friday,9,Morning (08-16),Pass,0,40,0.0757,Low,0.3881,No,0,6.5191,-0.0055,8.828,0.6492,,,6.4151,-0.1892,9.44,1.1333
U0206,2008-08-15 10:14:00,2008-08-15,2008-08-11,2008-08,Friday,10,Morning (08-16),Pass,0,28,0.0826,Low,0.3961,No,0,5.3118,-0.0051,9.2281,0.6492,,,3.7268,-0.1892,5.34,0.3818
U0207,2008-08-15 11:42:00,2008-08-15,2008-08-11,2008-08,Friday,11,Morning (08-16),Pass,0,24,0.0841,Low,0.3974,No,0,7.7745,-0.0047,9.2655,0.6492,0.1628,35.0071,3.4881,-0.1892,5.0,0.4054
U0208,2008-08-15 18:19:00,2008-08-15,2008-08-11,2008-08,Friday,18,Evening (16-24),Pass,0,28,0.2484,High,0.3975,No,0,23.9018,-0.0075,8.8287,0.8123,0.1864,39.3715,8.4806,0.0,12.32,1.0133
U0209,2008-08-15 19:19:00,2008-08-15,2008-08-11,2008-08,Friday,19,Evening (16-24),Pass,0,28,0.1097,Medium,0.4113,No,0,-0.3327,-0.0035,8.8513,0.8115,,,6.2662,0.0946,9.39,0.2353
U0210,2008-08-15 20:00:00,2008-08-15,2008-08-11,2008-08,Friday,20,Evening (16-24),Pass,0,20,0.2477,High,0.3879,No,0,20.7782,-0.0067,8.5218,0.8123,0.0312,6.7199,12.0902,0.0,17.29,1.0737
U0211,2008-08-15 20:03:00,2008-08-15,2008-08-11,2008-08,Friday,20,Evening (16-24),Pass,0,32,0.1283,Medium,0.405,No,0,24.26,-0.0039,8.5218,0.8269,0.0333,7.1623,3.8906,0.3784,5.72,0.9201
U0212,2008-08-15 23:31:00,2008-08-15,2008-08-11,2008-08,Friday,23,Evening (16-24),Pass,0,28,0.0985,Low,0.3896,No,0,6.7073,-0.0053,8.5266,0.8115,,,4.3994,0.0946,6.57,0.2361
U0213,2008-08-16 02:21:00,2008-08-16,2008-08-11,2008-08,Saturday,2,Night (00-08),Pass,0,32,0.241,High,0.3917,No,0,29.7264,-0.0052,9.7484,0.8123,0.0322,6.9152,7.4258,0.0,10.68,1.0172
U0214,2008-08-16 05:47:00,2008-08-16,2008-08-11,2008-08,Saturday,5,Night (00-08),Pass,0,32,0.1652,High,0.3937,No,0,11.4855,-0.0067,8.5155,0.838,0.1383,29.5693,6.3958,0.5677,9.74,0.3214
U0215,2008-08-16 06:52:00,2008-08-16,2008-08-11,2008-08,Saturday,6,Night (00-08),Pass,0,36,0.1765,High,0.381,No,1,28.3127,-0.0037,8.8287,0.838,0.0338,7.3379,4.7052,0.5677,6.68,0.3181
U0216,2008-08-16 07:33:00,2008-08-16,2008-08-11,2008-08,Saturday,7,Night (00-08),Pass,0,28,0.1773,High,0.3909,No,0,13.7255,-0.0056,8.6324,0.838,0.2234,48.5899,3.996,0.5677,5.88,0.6677
U0217,2008-08-16 08:39:00,2008-08-16,2008-08-11,2008-08,Saturday,8,Morning (08-16),Pass,0,20,0.2121,High,0.3949,No,0,18.8673,-0.0066,9.5642,0.838,0.0503,10.6609,7.4999,0.5677,10.89,0.3705
U0218,2008-08-16 08:41:00,2008-08-16,2008-08-11,2008-08,Saturday,8,Morning (08-16),Pass,0,24,0.1343,Medium,0.3921,No,0,5.5782,-0.0048,8.6406,0.838,0.2104,45.3558,4.5757,0.5677,6.65,0.3005
U0219,2008-08-16 09:44:00,2008-08-16,2008-08-11,2008-08,Saturday,9,Morning (08-16),Fail,1,24,0.1734,High,0.3959,No,0,25.5282,-0.0067,9.3998,0.8123,0.0801,17.149,5.6325,0.0,7.93,1.451
U0220,2008-08-16 13:51:00,2008-08-16,2008-08-11,2008-08,Saturday,13,Morning (08-16),Pass,0,24,0.1144,Medium,0.418,No,1,5.9945,-0.0002,8.8513,0.7987,,,3.4933,1.608,5.1,0.6301
U0221,2008-08-16 14:30:00,2008-08-16,2008-08-11,2008-08,Saturday,14,Morning (08-16),Pass,0,24,0.0945,Low,0.3902,No,1,2.7764,-0.0007,8.5266,0.7987,,,7.4219,1.608,10.78,0.7152
U0222,2008-08-16 15:16:00,2008-08-16,2008-08-11,2008-08,Saturday,15,Morning (08-16),Pass,0,24,0.1293,Medium,0.4009,No,0,2.6173,-0.0054,8.8513,0.7987,,,5.9411,1.608,8.69,0.8652
